1422    12       10      83.33  2       16.67  0       0.00    
1423    8        1       12.50  4       50.00  3       37.50   
1424    12       2       16.67  0       0.00   10      83.33   
1425    8        1       12.50  0       0.00   7       87.50   
1426    8        8       100.00 0       0.00   0       0.00    
1428    10       5       50.00  3       30.00  2       20.00   
1429    8        3       37.50  0       0.00   5       62.50   
142    24       5       20.83  6       25.00  13      54.17   
1430    12       0       0.00   4       33.33  8       66.67   
1431    16       4       25.00  0       0.00   12      75.00   
1433    12       4       33.33  4       33.33  4       33.33   
1434    8        5       62.50  3       37.50  0       0.00    
1435    10       3       30.00  5       50.00  2       20.00   
1436    4        3       75.00  0       0.00   1       25.00   
1437    8        3       37.50  5       62.50  0       0.00    
1438    12       5       41.67  5       41.67  2       16.67   
1439    4        1       25.00  0       0.00   3       75.00   
143    24       11      45.83  3       12.50  10      41.67   
1440    12       0       0.00   8       66.67  4       33.33   
1441    0        0       0.00   0       0.00   0       0.00    
1442    8        0       0.00   2       25.00  6       75.00   
1443    12       7       58.33  5       41.67  0       0.00    
1444    12       4       33.33  2       16.67  6       50.00   
1445    12       1       8.33   2       16.67  9       75.00   
1446    5        0       0.00   5       100.00 0       0.00    
1447    8        6       75.00  2       25.00  0       0.00    
1448    12       2       16.67  3       25.00  7       58.33   
1449    12       6       50.00  2       16.67  4       33.33   
144    12       6       50.00  6       50.00  0       0.00    
1450    8        4       50.00  1       12.50  3       37.50   
1451    12       0       0.00   2       16.67  10      83.33   
1453    12       6       50.00  5       41.67  1       8.33    
1454    8        0       0.00   8       100.00 0       0.00    
1455    12       2       16.67  5       41.67  5       41.67   
1456    16       7       43.75  0       0.00   9       56.25   
1457    3        0       0.00   0       0.00   3       100.00  
1458    8        0       0.00   2       25.00  6       75.00   
1459    0        0       0.00   0       0.00   0       0.00    
145    24       11      45.83  0       0.00   13      54.17   
1460    20       13      65.00  7       35.00  0       0.00    
1461    2        1       50.00  0       0.00   1       50.00   
1462    16       6       37.50  7       43.75  3       18.75   
1463    10       6       60.00  4       40.00  0       0.00    
1464    16       3       18.75  10      62.50  3       18.75   
1465    8        4       50.00  3       37.50  1       12.50   
1466    16       5       31.25  9       56.25  2       12.50   
1467    16       2       12.50  9       56.25  5       31.25   
1468    6        2       33.33  2       33.33  2       33.33   
1469    12       0       0.00   9       75.00  3       25.00   
146    24       1       4.17   19      79.17  4       16.67   
1470    8        6       75.00  2       25.00  0       0.00    
1471    8        6       75.00  2       25.00  0       0.00    
1472    12       1       8.33   4       33.33  7       58.33   
